Timestamp,IP Address,Username,Login Status,Country,Event Type,Device,Severity,Recent_Failures,Hour,Is_Unusual_Time,Is_Brute_Force,Is_Port_Scan_Attack,Threat_Description,Is_Anomaly
2026-05-19 12:20:25,101.160.15.162,user1,Success,Australia,File Access,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:20:42,193.176.170.51,jdoe,Success,Germany,Login,Windows,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:21:49,198.50.157.195,user2,Success,Canada,Login,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:22:33,91.196.123.54,db_admin,Success,Ukraine,File Access,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:23:50,80.128.78.179,root,Success,Germany,File Access,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:24:37,120.150.155.118,jdoe,Failed,Australia,Login,Android,Medium,1,12,0,0,0,Normal event | ML flagged anomaly,1
2026-05-19 12:24:51,10.0.0.64,user2,Success,United States,File Access,Linux,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:26:53,198.50.165.36,user2,Success,Canada,Data Export,Android,Medium,0,12,0,0,0,Data Export by 'user2',0
2026-05-19 12:27:15,115.112.176.61,admin,Success,India,Login,Windows,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:28:26,223.224.200.92,user2,Failed,India,Login,Windows,Low,1,12,0,0,0,Normal event,0
2026-05-19 12:28:29,115.112.128.128,admin,Success,India,Login,Windows,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:29:04,103.21.150.21,guest,Success,India,Login,Windows,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:29:35,104.244.220.88,clark,Success,United States,File Access,Linux,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:33:20,223.224.223.44,user1,Success,India,Login,Android,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:33:22,45.79.249.34,admin,Success,United States,Login,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:36:03,223.224.75.60,admin,Success,India,Login,Windows,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:36:21,104.244.45.141,guest,Success,United States,Privilege Escalation,MacOS,High,0,12,0,0,0,Critical: Successful Privilege Escalation by user 'guest',0
2026-05-19 12:36:41,223.224.235.197,db_admin,Success,India,Port Scan,iOS,Medium,0,12,0,0,0,Suspicious: Port scan activity detected,0
2026-05-19 12:37:35,223.224.89.196,root,Success,India,Data Export,Android,Medium,0,12,0,0,0,Data Export by 'root',0
2026-05-19 12:42:46,188.120.64.22,user2,Success,United Kingdom,File Access,Linux,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:43:48,80.128.102.248,admin,Success,Germany,File Access,Windows,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:47:30,195.138.114.110,user2,Success,Ukraine,Login,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:47:42,10.0.0.24,user2,Success,United States,Login,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:48:21,45.79.249.150,asmith,Failed,United States,Login,iOS,Medium,1,12,0,0,0,Normal event | ML flagged anomaly,1
2026-05-19 12:51:21,45.79.39.182,bjones,Success,United States,File Access,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:51:25,45.79.88.48,jdoe,Success,United States,File Access,Linux,Low,0,12,0,0,0,Normal event,0
2026-05-19 12:51:44,112.98.129.40,root,Failed,China,Login,Android,Low,1,12,0,0,0,Normal event,0
2026-05-19 13:00:03,10.0.0.12,admin,Success,United States,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:01:41,104.244.193.224,asmith,Success,United States,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:03:20,198.50.79.8,jdoe,Success,Canada,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:03:23,204.101.248.212,db_admin,Success,Canada,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:07:58,223.224.212.19,user1,Success,India,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:08:12,115.112.156.102,db_admin,Success,India,File Access,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:08:57,223.224.137.67,jdoe,Success,India,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:09:25,195.138.197.214,bjones,Success,Ukraine,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:13:26,104.244.131.232,bjones,Success,United States,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:14:30,104.244.110.18,clark,Success,United States,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:15:14,103.21.20.243,jdoe,Success,India,Data Export,Linux,Medium,0,13,0,0,0,Data Export by 'jdoe',0
2026-05-19 13:17:15,10.0.0.90,user1,Success,United States,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:19:21,104.244.223.79,user2,Success,United States,File Access,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:20:38,220.181.73.154,bjones,Success,China,Login,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:21:09,80.128.239.47,asmith,Success,Germany,Login,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:21:10,200.140.230.216,guest,Success,Brazil,Port Scan,iOS,Medium,0,13,0,0,0,Suspicious: Port scan activity detected,0
2026-05-19 13:22:44,193.176.214.208,guest,Success,Germany,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:24:25,188.120.253.189,user2,Success,United Kingdom,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:25:12,223.224.38.143,jdoe,Success,India,File Access,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:26:45,45.79.182.16,bjones,Success,United States,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:27:10,120.150.253.49,user2,Success,Australia,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:30:51,103.21.233.67,admin,Success,India,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:30:58,220.181.113.178,admin,Success,China,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:32:20,200.140.202.139,root,Success,Brazil,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:32:48,45.79.165.42,bjones,Success,United States,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:35:23,80.128.54.68,db_admin,Success,Germany,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:36:32,10.0.0.174,user2,Success,United States,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:37:00,223.224.55.184,user2,Success,India,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:37:03,10.0.0.236,user2,Success,United States,Data Export,Windows,Medium,0,13,0,0,0,Data Export by 'user2',0
2026-05-19 13:37:14,120.150.116.35,guest,Success,Australia,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:40:20,115.112.54.110,clark,Success,India,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:44:02,10.0.0.129,bjones,Success,United States,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:44:14,10.0.0.76,asmith,Success,United States,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:45:10,198.50.66.226,guest,Success,Canada,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:46:33,188.120.131.73,bjones,Success,United Kingdom,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:49:59,193.176.111.165,bjones,Success,Germany,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:50:08,45.79.31.77,admin,Failed,United States,Login,Linux,Low,1,13,0,0,0,Normal event,0
2026-05-19 13:50:19,192.168.1.130,guest,Success,United States,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:51:11,223.224.196.70,db_admin,Success,India,Data Export,Linux,Medium,0,13,0,0,0,Data Export by 'db_admin',0
2026-05-19 13:51:34,188.120.3.58,root,Success,United Kingdom,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:52:21,193.176.228.198,clark,Success,Germany,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:53:11,192.168.1.214,user2,Success,United States,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:54:17,223.224.52.59,user2,Success,India,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:56:40,192.168.1.34,guest,Success,United States,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:57:00,192.168.1.179,bjones,Success,United States,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:57:35,46.112.85.8,jdoe,Success,Germany,File Access,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:58:05,45.79.27.57,root,Success,United States,File Access,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:58:37,80.128.249.99,clark,Success,Germany,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-19 13:59:17,46.112.219.62,guest,Success,Germany,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-19 14:00:16,177.85.166.173,db_admin,Success,Brazil,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:03:48,104.244.209.111,clark,Success,United States,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:04:44,45.79.140.24,admin,Success,United States,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:06:22,192.168.1.238,jdoe,Success,United States,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:07:22,223.224.62.64,user1,Success,India,File Access,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:10:34,45.79.254.155,jdoe,Success,United States,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:12:11,192.168.1.251,user2,Success,United States,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:12:45,193.176.127.180,jdoe,Success,Germany,File Access,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:13:51,103.21.156.169,root,Success,India,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:15:05,204.101.13.144,guest,Success,Canada,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:15:23,10.0.0.233,clark,Success,United States,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:15:32,45.79.149.185,asmith,Success,United States,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:18:28,198.50.72.40,user2,Success,Canada,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:19:37,45.79.177.176,user2,Success,United States,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:20:26,192.168.1.33,clark,Success,United States,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:20:31,103.21.100.165,guest,Success,India,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:23:07,104.244.187.27,user1,Success,United States,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:23:51,104.244.143.123,admin,Success,United States,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:24:37,223.224.76.115,clark,Success,India,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:25:47,192.168.1.171,asmith,Success,United States,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:27:15,204.101.128.100,jdoe,Success,Canada,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:28:01,45.79.106.77,asmith,Success,United States,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:29:10,177.85.188.7,root,Success,Brazil,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:29:22,193.176.44.142,root,Success,Germany,File Access,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:30:28,192.168.1.18,bjones,Success,United States,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:32:19,188.120.28.215,root,Success,United Kingdom,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:32:50,200.140.238.133,clark,Success,Brazil,Data Export,MacOS,Medium,0,14,0,0,0,Data Export by 'clark',0
2026-05-19 14:34:12,103.21.143.38,asmith,Success,India,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:35:47,188.120.106.126,clark,Failed,United Kingdom,Login,iOS,Medium,1,14,0,0,0,Normal event | ML flagged anomaly,1
2026-05-19 14:36:49,10.0.0.203,bjones,Success,United States,Privilege Escalation,iOS,High,0,14,0,0,0,Critical: Successful Privilege Escalation by user 'bjones',0
2026-05-19 14:37:16,120.150.9.48,asmith,Success,Australia,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:38:01,115.112.166.57,jdoe,Success,India,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:38:22,46.112.118.254,bjones,Success,Germany,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:38:52,46.112.64.172,guest,Success,Germany,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:39:06,115.112.5.58,root,Success,India,Data Export,Android,Medium,0,14,0,0,0,Data Export by 'root',0
2026-05-19 14:41:48,10.0.0.181,clark,Success,United States,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:42:24,120.150.15.18,root,Success,Australia,Data Export,iOS,Medium,0,14,0,0,0,Data Export by 'root',0
2026-05-19 14:42:50,193.176.114.193,guest,Success,Germany,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:42:56,223.224.9.49,clark,Success,India,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:43:20,101.160.147.202,jdoe,Success,Australia,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:44:51,115.112.104.215,admin,Success,India,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:45:30,204.101.208.70,clark,Success,Canada,Port Scan,iOS,Medium,0,14,0,0,0,Suspicious: Port scan activity detected,0
2026-05-19 14:47:30,46.112.54.217,guest,Success,Germany,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:49:46,188.120.70.230,admin,Success,United Kingdom,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:50:07,104.244.129.78,bjones,Success,United States,Data Export,MacOS,Medium,0,14,0,0,0,Data Export by 'bjones',0
2026-05-19 14:52:24,103.21.160.50,admin,Success,India,File Access,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:52:52,193.176.1.249,user2,Success,Germany,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:54:00,185.220.161.238,db_admin,Success,Russia,Data Export,Windows,Medium,0,14,0,0,0,Data Export by 'db_admin',0
2026-05-19 14:59:08,220.181.74.120,user1,Success,China,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-19 14:59:55,192.168.1.133,db_admin,Success,United States,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-19 15:01:38,80.128.46.238,user1,Success,Germany,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:01:58,112.98.189.127,user1,Success,China,Login,iOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:03:09,115.112.205.151,user1,Success,India,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:04:04,58.20.217.38,admin,Success,China,File Access,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:04:25,115.112.121.59,admin,Success,India,Login,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:05:16,10.0.0.241,guest,Success,United States,Login,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:06:56,220.181.98.118,db_admin,Success,China,Login,iOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:11:26,58.20.129.44,clark,Success,China,Data Export,Linux,Medium,0,15,0,0,0,Data Export by 'clark',0
2026-05-19 15:11:28,223.224.23.154,user1,Success,India,Login,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:11:46,193.176.68.17,clark,Success,Germany,Data Export,Windows,Medium,0,15,0,0,0,Data Export by 'clark',0
2026-05-19 15:12:07,120.150.206.71,guest,Success,Australia,Port Scan,Linux,Medium,0,15,0,0,0,Suspicious: Port scan activity detected,0
2026-05-19 15:13:10,103.21.172.98,admin,Success,India,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:13:20,103.21.58.142,admin,Success,India,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:13:26,204.101.202.235,clark,Success,Canada,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:18:13,80.128.7.69,guest,Success,Germany,File Access,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:18:59,220.181.222.112,db_admin,Success,China,File Access,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:21:44,10.0.0.225,db_admin,Failed,United States,Login,Android,Medium,1,15,0,0,0,Normal event | ML flagged anomaly,1
2026-05-19 15:22:41,46.112.184.65,bjones,Success,Germany,Login,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:22:57,10.0.0.209,jdoe,Success,United States,Privilege Escalation,Linux,High,0,15,0,0,0,Critical: Successful Privilege Escalation by user 'jdoe',0
2026-05-19 15:29:49,223.224.40.193,user2,Success,India,Data Export,iOS,Medium,0,15,0,0,0,Data Export by 'user2',0
2026-05-19 15:30:20,223.224.87.28,bjones,Success,India,Login,iOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:30:30,104.244.229.135,guest,Success,United States,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:31:09,103.21.4.20,bjones,Success,India,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:32:52,223.224.98.119,user2,Success,India,Login,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:33:24,104.244.95.249,jdoe,Success,United States,File Access,iOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:33:42,46.112.138.171,user1,Success,Germany,File Access,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:34:14,101.160.198.201,asmith,Success,Australia,Login,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:35:37,45.79.155.114,clark,Success,United States,File Access,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:36:43,82.142.43.21,bjones,Success,Russia,Privilege Escalation,iOS,High,0,15,0,0,0,Critical: Successful Privilege Escalation by user 'bjones',0
2026-05-19 15:36:44,80.128.94.40,user1,Success,Germany,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:36:46,192.168.1.235,guest,Success,United States,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:39:12,10.0.0.214,jdoe,Success,United States,File Access,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:40:47,192.168.1.16,user1,Success,United States,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:41:39,95.108.108.215,asmith,Success,Russia,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:43:20,101.160.34.186,guest,Success,Australia,Privilege Escalation,Windows,High,0,15,0,0,0,Critical: Successful Privilege Escalation by user 'guest',0
2026-05-19 15:44:11,223.224.172.177,user2,Success,India,File Access,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:44:18,223.224.212.149,asmith,Success,India,File Access,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:49:55,115.112.199.61,clark,Success,India,Login,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:51:50,80.128.21.91,guest,Success,Germany,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:51:54,192.168.1.155,root,Success,United States,File Access,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:52:07,45.79.65.135,user1,Success,United States,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:53:13,192.168.1.33,root,Success,United States,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:53:27,103.21.187.226,root,Success,India,Login,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:53:28,115.112.31.164,root,Success,India,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:54:27,204.101.106.63,root,Success,Canada,Login,Android,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:56:04,10.0.0.231,user2,Success,United States,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:56:21,80.128.117.11,guest,Success,Germany,File Access,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:58:07,104.244.7.199,clark,Success,United States,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-19 15:59:47,103.21.47.46,asmith,Success,India,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-19 16:02:08,103.21.246.156,user2,Success,India,Login,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:03:11,45.79.179.70,db_admin,Success,United States,Login,MacOS,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:04:03,200.140.228.49,asmith,Success,Brazil,File Access,Linux,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:05:40,120.150.4.147,user1,Success,Australia,Login,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:09:49,103.21.68.200,asmith,Success,India,File Access,Android,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:10:05,220.181.243.230,bjones,Success,China,File Access,MacOS,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:11:15,80.128.153.232,bjones,Success,Germany,Login,Windows,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:12:13,45.79.55.49,guest,Success,United States,File Access,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:14:24,192.168.1.19,bjones,Success,United States,Login,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:18:05,193.176.78.210,clark,Success,Germany,Login,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-19 16:19:51,104.244.122.209,guest,Success,United States,File Access,iOS,Low,0,16,0,0,0,Normal event,0
